"","x"
"D_d0",2.1767168167134
"E_K",98.1992608542027
"E_r",33.2579960198891
"E_V",109.427429892264
"f_gr",0.679523473813633
"f_ue",0.0209016723137039
"K_D_ref",45.0926982935321
"K_U_ref",1.10074070353687
"r_ed_ref",0.000199020208754511
"r_md_ref",0.00201088436381242
"r_mr_ref",4.88203927173817e-05
"V_D_ref",0.273119870112179
"V_U_ref",0.0930992196726736
"p1",2.59299521536616
"p2",1.22513127662318
"f_CD",8.77510417859546e-05
"f_CE",0.000510538192582804
"f_CM",0.0632146437331788
